M,B,48.0,88.8,90,,145.0,,145.0
F,SBD,,66.22,67.3,99.79,40.82,83.91,224.53
F,SBD,27.0,66.4,67.5,90.0,55.0,110.0,255.0
F,SBD,,67.32,69,127.5,67.5,150.0,345.0
M,SBD,30.0,81.8,82.5,210.0,135.0,270.0,615.0
M,B,,96.4,100,,145.0,,145.0
F,B,12.0,43.0,44,,32.5,,32.5
M,B,22.5,98.15,100,,,,
F,SBD,37.0,66.4,67.5,95.0,67.5,127.5,290.0
M,SBD,,88.4,93,225.0,145.0,265.0,635.0
M,B,32.5,80.8,82.5,,185.0,,185.0
M,SBD,52.5,81.38,83,85.0,92.5,120.0,297.5
M,B,23.5,67.2,67.5,,,,
M,B,23.0,124.06,125,,226.8,,226.8
M,SBD,20.5,118.8,120,140.0,112.5,,
F,SBD,,77.16,82.3,70.31,34.02,90.72,195.04
M,D,21.0,80.0,82.5,,,200.0,200.0
M,B,28.0,103.5,110,,300.0,,300.0
M,B,,90.0,90,,105.0,,105.0
M,B,,74.2,75,,70.0,,70.0
F,SBD,,40.82,44.2,68.04,36.29,74.84,179.17
M,B,38.0,118.8,125,,225.0,,225.0
M,SBD,29.5,82.4,83,210.0,125.0,255.0,590.0
M,SBD,43.5,119.15,120,225.0,162.5,260.0,647.5
F,SBD,,73.21,75,86.18,43.09,102.06,231.33
F,SBD,27.5,65.8,67.5,130.0,60.0,140.0,330.0
M,B,,96.8,100,,105.0,,105.0
M,B,31.5,82.4,82.5,,165.0,,165.0
M,B,29.0,87.6,90,,110.0,,110.0
F,SBD,,66.9,72,140.0,75.0,155.0,370.0
F,SBD,,78.02,82.3,122.47,61.23,,
F,SBD,,125.69,100+,226.8,104.33,190.51,521.63
F,SBD,,67.7,72,75.0,40.0,102.5,217.5
F,SBD,21.5,69.75,75,122.5,52.5,145.0,320.0
F,SBD,,63.37,67.3,52.16,38.56,79.38,170.1
F,SBD,,98.25,100,72.57,56.7,113.4,242.67
M,SBD,22.0,102.6,105,192.5,,227.5,
F,SBD,,66.32,67.3,79.38,45.36,106.59,231.33
M,SBD,24.0,65.1,66,175.0,140.0,212.5,527.5
M,SBD,,81.8,82.5,172.5,110.0,205.0,487.5
M,BD,37.0,85.0,90,,142.5,235.0,377.5
M,B,,75.0,75,,90.72,,90.72
M,D,25.5,89.8,90,,,225.0,225.0
F,SBD,14.5,90.75,100,102.5,52.5,110.0,265.0
M,B,,100.0,100,,197.31,,197.31
M,SBD,21.5,82.9,83,215.0,135.0,215.0,565.0
F,SBD,,82.05,82.3,122.47,58.97,136.08,317.51
M,SBD,,71.0,74,152.5,117.5,185.0,455.0
M,B,21.0,64.0,67.5,,135.0,,135.0
M,SBD,49.0,86.64,90,374.21,210.92,278.96,864.09
M,SBD,16.0,105.0,105,230.0,160.0,280.0,670.0
M,SBD,16.5,74.0,74,,,,
M,BD,,73.6,74,,157.5,245.0,402.5
M,B,50.0,124.5,125,,215.0,,215.0
M,SBD,33.0,84.6,90,185.0,85.0,235.0,505.0
M,SBD,31.0,86.0,90,160.0,125.0,190.0,475.0
M,D,,68.04,95.2,,,181.44,181.44
M,SBD,,73.4,74,135.0,95.0,150.0,380.0
M,SBD,,105.0,105,220.0,140.0,267.5,627.5
M,SBD,24.0,82.2,82.5,157.5,105.0,207.5,470.0
F,SBD,,77.56,82.3,90.72,45.36,104.33,240.4
M,BD,31.5,67.2,67.5,,222.5,182.5,405.0
F,SBD,25.5,55.2,57,90.0,57.5,120.0,267.5
M,SBD,23.0,80.9,82.5,205.0,142.5,230.0,577.5
M,SBD,,92.6,93,230.0,150.0,250.0,630.0
M,B,24.5,73.4,75,,135.0,,135.0
M,B,19.0,136.08,140,,182.5,,182.5
M,SBD,13.5,53.8,56,135.0,80.0,145.0,360.0
M,B,,84.28,90,,108.86,,108.86
M,SBD,15.0,57.8,60,110.0,87.5,150.0,347.5
F,SBD,,56.2,57,115.0,65.0,117.5,297.5
F,SBD,30.0,86.8,84+,75.0,45.0,105.0,225.0
M,SBD,21.5,74.2,75,185.0,120.0,222.5,527.5
F,B,19.0,60.3,67.5,,60.0,,60.0
M,SBD,20.5,81.0,82.5,125.0,110.0,170.0,405.0
M,SBD,25.5,97.0,105,185.0,127.5,202.5,515.0
M,SBD,,82.5,82.5,215.0,125.0,240.0,580.0
M,B,22.0,73.5,75,,145.0,,145.0
M,D,30.0,74.5,75,,,240.0,240.0
M,B,26.0,85.0,90,,190.0,,190.0
M,SBD,21.5,100.7,105,200.0,140.0,232.5,572.5
M,SBD,20.5,73.35,74,160.0,110.0,200.0,470.0
M,B,28.5,93.0,93,,,,
M,B,20.5,82.6,83,,125.0,,125.0
M,SBD,20.0,102.0,105,240.0,167.5,260.0,667.5
F,B,39.0,67.69,69,,103.0,,103.0
F,SBD,,44.0,44,105.0,57.5,112.5,275.0
M,B,27.0,73.4,75,,120.0,,120.0
M,SBD,22.0,104.6,110,240.0,177.5,265.0,682.5
M,B,31.5,136.3,120+,,310.0,,310.0
M,B,46.5,81.85,83,,,,
M,B,32.5,115.5,125,,192.5,,192.5
M,SBD,13.5,51.7,53,82.5,47.5,102.5,232.5
M,SBD,28.0,106.4,110,250.0,145.0,255.0,650.0
F,SBD,,88.63,90,88.45,52.16,111.13,251.74
F,SBD,17.5,55.8,57,122.5,80.0,115.0,317.5
F,SBD,,77.11,82.3,108.86,58.97,106.59,274.42
F,SBD,26.5,71.65,72,170.0,75.0,210.0,455.0
M,SBD,22.5,79.65,82.5,150.0,92.5,180.0,422.5
M,SBD,27.0,89.81,90,210.0,130.0,250.0,590.0
M,B,35.0,90.0,90,,115.0,,115.0
F,SBD,,63.59,67.3,79.38,43.09,88.45,210.92
M,B,33.5,119.4,125,,190.0,,190.0
M,SBD,52.5,72.1,74,145.0,112.5,167.5,425.0
M,D,17.5,109.0,110,,,265.0,265.0
M,SBD,20.5,140.1,140+,315.0,,,
M,B,,86.3,90,,187.5,,187.5
M,B,38.0,47.5,48,,,,
M,SBD,21.5,88.75,90,232.5,142.5,270.0,645.0
M,SBD,,80.6,83,187.5,120.0,227.5,535.0
F,SBD,39.5,68.07,69,,85.0,160.0,
F,SBD,24.0,70.5,72,125.0,60.0,160.0,345.0
M,SBD,,81.9,83,165.0,92.5,220.0,477.5
M,SBD,35.0,88.2,90,197.5,165.0,217.5,580.0
F,SBD,,60.06,60.1,99.79,49.9,145.15,294.84
M,SBD,32.5,76.1,83,192.5,127.5,237.5,557.5
F,B,55.0,61.25,63,,67.5,,67.5
F,SBD,,61.51,67.3,,,,
M,SBD,40.0,92.94,93,230.0,165.0,240.0,635.0
M,B,53.0,169.2,120+,,232.5,,232.5
M,SBD,59.5,82.0,82.5,222.5,147.5,212.5,582.5
M,SBD,56.0,108.6,110,200.0,120.0,150.0,470.0
M,BD,,121.9,120+,,110.0,200.0,310.0
M,B,46.5,87.1,90,,150.0,,150.0
M,SBD,14.5,80.3,83,200.0,110.0,215.0,525.0
F,SBD,,50.12,51.9,65.77,34.02,88.45,188.24
F,SBD,,72.8,75,,,,
M,SBD,,73.7,74,237.5,,270.0,
M,SBD,31.5,91.9,93,160.0,102.5,170.0,432.5
M,SBD,,74.0,74,260.0,190.0,225.0,675.0
M,SBD,58.0,74.0,75,135.0,105.0,165.0,405.0
M,SBD,18.5,66.0,67.5,125.0,,172.5,
F,SBD,,74.48,75,102.06,52.16,120.2,274.42
F,SBD,23.5,101.5,90+,135.0,85.0,162.5,382.5
F,SBD,,51.89,51.9,77.11,29.48,92.99,199.58
M,SBD,45.0,114.3,125,270.0,185.0,240.0,695.0
M,SBD,,74.0,74,145.0,80.0,157.5,382.5
F,SBD,,47.9,51.9,120.2,45.36,,
M,SBD,,82.6,83,175.0,117.5,185.0,477.5
M,SBD,47.5,92.22,93,120.0,100.0,150.0,370.0
M,B,,75.7,82.5,,170.0,,170.0
M,D,,75.0,75,,,215.0,215.0
F,B,47.5,55.9,56,,62.5,,62.5
F,SBD,,68.04,75,120.2,54.43,108.86,283.5
F,SBD,38.0,120.6,100+,187.5,80.0,160.0,427.5
M,B,27.0,86.9,90,,155.0,,155.0
M,SBD,17.0,176.2,145+,160.0,110.0,242.5,512.5
M,B,18.5,73.4,75,,102.5,,102.5
M,SBD,27.0,86.85,90,275.0,175.0,265.0,715.0
F,SBD,35.5,62.5,63,92.5,55.0,125.0,272.5
M,SBD,20.0,60.0,60,175.0,110.0,185.0,470.0
F,B,60.0,61.83,63,,75.0,,75.0
F,SBD,37.5,70.5,72,132.5,92.5,140.0,365.0
F,SBD,25.5,73.2,84,127.5,77.5,160.0,365.0
M,B,21.5,120.4,120+,,155.0,,155.0
M,SBD,,116.75,120,150.0,115.0,185.0,450.0
M,SBD,26.5,65.5,66,175.0,125.0,222.5,522.5
M,SBD,24.5,102.65,105,255.0,266.5,280.0,801.5
M,SBD,23.0,102.0,110,240.0,175.0,295.0,710.0
M,SBD,30.0,88.0,90,140.0,105.0,165.0,410.0
F,SBD,35.0,73.7,75,135.0,,146.0,
F,SBD,29.0,62.5,63,95.0,65.0,127.5,287.5
F,SBD,,46.86,47.8,,,,
F,SBD,,112.4,100+,120.2,43.09,102.06,265.35
M,SBD,16.0,82.5,82.5,187.5,122.5,205.0,515.0
F,SBD,41.5,62.4,63,137.5,80.0,162.5,380.0
M,B,44.0,93.6,100,,165.0,,165.0
M,SBD,28.5,80.1,82.5,150.0,105.0,170.0,425.0
M,SBD,60.5,88.26,93,195.0,125.0,226.0,546.0
M,SBD,,67.3,67.5,140.0,125.0,185.0,450.0
M,B,44.0,67.0,67.5,,115.0,,115.0
F,SBD,,99.93,100,158.76,86.18,122.47,367.41
M,SBD,,102.1,105,230.0,160.0,235.0,625.0
M,B,56.0,73.0,75,,115.0,,115.0
M,B,,165.38,107.9+,,142.88,,142.88
M,B,19.5,85.9,90,,110.0,,110.0
M,B,50.0,99.98,105,,210.0,,210.0
M,SBD,,81.5,82.5,180.0,120.0,232.5,532.5
M,SBD,21.5,92.95,93,290.0,187.5,305.0,782.5
M,B,24.5,69.6,75,,105.0,,105.0
F,SBD,38.0,71.21,75,95.25,54.43,124.74,274.42
M,B,27.5,97.0,100,,,,
F,B,17.0,54.4,,,40.0,,40.0
F,SBD,49.0,59.0,60,117.5,70.0,152.5,340.0
M,B,25.0,64.4,67.5,,107.5,,107.5
M,SBD,16.5,67.0,74,160.0,100.0,160.0,420.0
F,SBD,15.0,85.18,90,124.74,77.11,113.4,315.25
M,SBD,29.5,82.4,83,140.0,120.0,200.0,460.0
F,SBD,,82.1,82.3,138.35,81.65,124.74,344.73
M,SBD,18.5,65.2,66,155.0,87.5,147.5,390.0
F,SBD,,54.7,56,74.84,47.63,,
M,B,24.5,73.0,75,,117.5,,117.5
F,SBD,,51.0,52,97.5,40.0,127.5,265.0
M,SBD,24.5,93.0,93,250.0,160.0,272.5,682.5
M,B,21.5,65.5,67.5,,115.0,,115.0
M,B,31.5,81.7,82.5,,177.5,,177.5
M,B,,122.11,125,,122.5,,122.5
M,SBD,26.0,92.6,93,175.0,130.0,235.0,540.0
F,SBD,,69.76,75,158.76,65.77,156.49,381.02
F,SBD,,71.12,75,65.77,29.48,74.84,170.1
M,B,35.5,165.4,120+,,227.5,,227.5
M,B,,81.2,82.5,,145.0,,145.0
M,SBD,,117.4,120,225.0,142.5,255.0,622.5
M,D,,72.67,75,,,92.99,92.99
M,B,34.0,91.8,100,,290.0,,
M,SBD,17.5,65.7,74,176.0,97.5,207.5,481.0
M,SBD,25.5,71.25,74,182.5,,,
M,B,18.5,75.0,75,,107.5,,107.5
M,B,22.0,75.0,75,,155.0,,155.0
M,SBD,24.0,80.79,82.5,160.0,117.5,227.5,505.0
M,SBD,53.0,96.52,100,263.08,163.29,272.16,698.53
M,SBD,26.5,73.91,75,250.0,175.0,290.0,715.0
F,SBD,,67.5,67.5,120.0,,140.0,
F,SBD,,72.35,75,117.93,56.7,138.35,312.98
M,D,34.0,96.7,100,,,220.0,220.0
F,SBD,15.5,54.0,57,86.0,38.5,111.0,235.5
F,SBD,23.5,56.7,57,127.5,65.0,162.5,355.0
M,SBD,19.0,66.8,67.5,160.0,102.5,195.0,457.5
F,SBD,22.5,61.2,63,95.0,50.0,112.5,257.5
M,B,23.5,83.35,90,,150.0,,150.0
M,SBD,,115.0,120,267.5,195.0,255.0,717.5
M,SBD,15.0,71.7,75,127.5,77.5,140.0,345.0
M,SBD,18.5,107.0,120,210.0,127.5,235.0,572.5
M,D,25.5,82.11,83,,,210.0,210.0
F,SBD,,80.01,82.3,176.9,97.52,147.42,421.84
M,SBD,19.5,89.5,90,300.0,180.0,260.0,740.0
M,B,22.5,85.0,90,,185.0,,185.0
M,B,40.0,71.68,74,,95.0,,95.0
F,B,25.5,50.42,52,,57.5,,57.5
M,SBD,,71.8,74,80.0,57.5,90.0,227.5
M,SBD,,90.2,93,340.0,300.5,290.0,930.5
F,SBD,33.5,67.05,,190.0,110.0,207.5,507.5
F,SBD,,63.96,67.3,108.86,63.5,122.47,294.84
F,SBD,31.0,52.5,56,70.0,35.0,95.0,200.0
M,B,14.0,86.9,90,,80.0,,80.0
M,B,55.0,64.7,66,,145.0,,145.0
M,B,34.0,97.5,100,,190.0,,190.0
F,SBD,,118.21,117.7+,183.7,102.06,163.29,449.06
M,SBD,18.5,129.3,120+,195.0,115.0,195.0,505.0
F,SBD,,71.3,75,79.38,34.02,92.99,206.38
F,SBD,15.5,66.2,67.5,130.0,50.0,120.0,300.0
M,SBD,23.5,65.9,66,177.5,97.5,180.0,455.0
M,SBD,53.0,77.1,82.5,160.0,107.5,180.0,447.5
F,SBD,,72.0,72,100.0,50.0,105.0,255.0
M,B,,81.6,82.5,,125.0,,125.0
F,SBD,,65.23,67.3,90.72,52.16,83.91,226.8
M,SBD,22.5,88.7,93,160.0,80.0,192.5,432.5
F,SBD,,51.71,51.9,,,,
F,SBD,37.5,62.3,63,110.0,80.0,140.0,330.0
M,B,14.0,56.0,56,,75.0,,75.0
M,B,18.5,73.6,75,,140.0,,140.0
M,B,,80.9,82.5,,160.0,,160.0
M,B,,85.5,90,,175.0,,175.0
F,SBD,,55.79,56,68.04,36.29,90.72,195.04
F,SBD,,59.6,60.1,124.74,52.16,117.93,294.84
M,SBD,,92.4,93,215.0,125.0,230.0,570.0
M,SBD,29.5,64.2,66,162.5,85.0,182.5,430.0
F,SBD,27.5,55.6,57,85.0,37.5,112.5,235.0
F,SBD,16.5,66.86,67.3,158.76,72.57,167.83,399.16
M,SBD,42.0,72.4,74,172.5,117.5,210.0,500.0
M,SBD,24.5,98.3,100,175.0,130.0,232.5,537.5
M,B,20.5,99.55,105,,172.5,,172.5
M,SBD,19.5,72.96,74,210.0,120.0,247.5,577.5
F,SBD,33.5,71.2,72,120.0,67.5,147.5,335.0
M,B,,95.4,100,,230.0,,230.0
M,B,15.0,62.5,67.5,,45.0,,45.0
M,SBD,24.5,93.3,100,190.0,162.5,212.5,565.0
F,SBD,34.5,71.95,76,80.0,50.0,107.5,237.5
M,B,,90.0,90,,170.0,,170.0
F,B,54.0,70.05,72,,55.0,,55.0
M,SBD,,102.19,109.7,163.29,102.06,163.29,428.64
F,SBD,54.5,80.9,84,180.5,87.5,167.5,435.5
M,D,25.5,107.9,110,,,255.0,255.0
M,SBD,43.0,117.5,120,295.0,200.0,277.5,772.5
F,SBD,,106.87,100+,154.22,61.23,115.67,331.12
M,SBD,,89.7,93,160.0,135.0,230.0,525.0
M,SBD,28.0,98.34,100,290.3,188.24,292.57,771.11
M,SBD,53.0,90.0,90,200.0,120.0,250.0,570.0
F,SBD,41.0,61.94,63,115.0,67.5,135.0,317.5
M,D,15.5,65.3,66,,,182.5,182.5
M,SBD,,89.09,90,170.1,136.08,215.46,521.63
F,B,,60.0,60,,67.5,,67.5
M,SBD,33.0,88.7,90,120.0,87.5,155.0,362.5
M,SBD,22.5,106.9,120,237.5,137.5,285.0,660.0
M,SBD,22.5,81.08,83,222.5,167.5,255.0,645.0
F,SBD,,54.4,57,65.0,33.0,75.0,173.0
M,B,,82.9,83,,115.0,,115.0
F,SBD,27.0,79.8,80,100.0,100.0,150.0,350.0
M,B,20.0,73.4,75,,125.0,,125.0
M,B,33.5,98.0,105,,162.5,,162.5
F,SBD,,47.45,47.8,97.52,52.16,99.79,249.48
M,SBD,40.5,81.8,82.5,170.0,120.0,215.0,505.0
M,SBD,22.5,65.3,66,182.5,147.5,245.0,575.0
M,B,,88.1,90,,,,
F,B,14.0,78.5,82.5,,60.0,,60.0
F,SBD,18.5,59.06,60.1,83.91,31.75,92.99,208.65
F,SBD,14.5,78.02,82.3,136.08,61.23,127.01,324.32
M,SBD,23.0,66.0,66,182.5,140.0,227.5,550.0
M,D,35.0,66.22,67.5,,,260.0,260.0
F,SBD,,56.4,57,85.0,50.0,100.0,235.0
F,D,56.0,88.45,90,,,115.0,115.0
F,SBD,,70.25,72,90.0,57.5,115.0,262.5
M,BD,,114.4,120,,100.0,200.0,300.0
M,SBD,16.5,74.4,75,152.5,115.0,177.5,445.0
F,SBD,,42.64,44.2,54.43,22.68,52.16,129.27
F,SBD,,67.36,67.3,90.72,49.9,106.59,247.21
F,SBD,,55.52,56,56.7,,79.38,
M,SBD,,90.0,90,295.0,172.5,327.5,795.0
M,SBD,37.5,117.5,120,240.0,200.0,245.0,685.0
M,B,19.0,74.1,75,,,,
F,SBD,21.5,62.2,63,137.5,94.0,162.5,394.0
M,SBD,,112.8,120,215.0,130.0,245.0,590.0
M,BD,47.5,93.4,105,,167.5,222.5,390.0
M,SBD,25.5,82.78,83,220.0,,,
F,D,24.0,74.2,75,,,105.0,105.0
F,SBD,,60.3,63,90.0,55.0,110.0,255.0
M,SBD,45.0,102.7,110,160.0,150.0,190.0,500.0
F,SBD,16.5,47.75,48,107.5,52.5,115.0,275.0
M,B,,122.2,125,,180.0,,180.0
F,B,28.5,60.45,67.5,,,,
M,SBD,16.5,53.45,59,136.5,75.0,100.0,311.5
F,SBD,16.5,54.88,56,113.4,52.16,136.08,301.64
M,B,41.0,67.5,67.5,,130.0,,130.0
M,B,30.0,80.3,82.5,,,,
M,D,,104.9,110,,,330.0,330.0
M,D,25.0,89.1,90,,,220.0,220.0
M,SBD,27.0,85.1,90,187.5,110.0,172.5,470.0
F,SBD,15.5,47.5,48,90.7,34.0,111.1,235.8
M,BD,25.0,119.3,125,,158.8,208.7,367.4
M,SBD,22.0,85.0,90,195.0,160.0,265.0,620.0
M,B,31.0,90.0,90,,147.5,,147.5
M,B,18.5,59.8,60,,80.0,,80.0
F,SBD,,51.35,51.9,115.67,,,
F,D,29.0,79.61,82.5,,,90.0,90.0
M,SBD,,96.7,105,235.0,135.0,250.0,620.0
M,SBD,16.0,64.3,67.5,105.0,70.0,140.0,315.0
M,SBD,17.0,65.4,67.5,130.0,107.5,195.0,432.5
M,SBD,33.0,125.46,140,335.66,258.55,299.37,893.58
F,SBD,30.0,55.8,56,155.0,85.0,180.0,420.0
M,SBD,22.5,67.0,67.5,220.0,,,
F,BD,56.0,67.0,72,,55.0,115.0,170.0
F,SBD,41.5,65.4,67.5,120.0,45.0,132.5,297.5
M,B,24.0,65.3,67.5,,100.0,,100.0
M,SBD,19.0,81.0,82.5,185.0,125.0,200.0,510.0
M,SBD,,52.0,52,122.5,72.5,140.0,335.0
M,D,24.0,73.9,75,,,220.0,220.0
M,SBD,28.0,99.6,100,280.0,185.0,292.5,757.5
F,B,15.5,53.9,57,,40.0,,40.0
M,SBD,49.0,89.1,90,140.0,105.0,201.0,446.0
M,B,41.5,74.0,75,,145.0,,145.0
M,SBD,17.5,104.35,110,255.0,142.5,295.0,692.5
F,SBD,,87.82,90,113.4,56.7,122.47,292.57
M,SBD,25.5,140.35,120+,237.5,165.0,250.0,652.5
M,SBD,24.5,98.4,100,270.0,162.5,300.0,732.5
F,SBD,48.5,118.95,84+,65.0,80.0,115.0,260.0
M,B,20.0,71.8,75,,110.0,,110.0
M,B,42.5,99.5,100,,202.5,,202.5
F,SBD,,58.42,60.1,131.54,63.5,133.81,328.85
M,SBD,44.5,142.0,120+,265.0,162.5,287.5,715.0
M,B,16.0,76.3,82.5,,70.0,,70.0
F,SBD,24.5,57.0,57,110.0,52.5,105.0,267.5
F,SBD,,127.19,117.7+,129.27,63.5,117.93,310.71
F,SBD,51.5,73.4,84,140.0,100.0,160.0,400.0
M,SBD,,56.2,60,90.0,65.0,135.0,290.0
M,SBD,24.0,101.38,110,192.5,120.0,227.5,540.0
M,SBD,48.0,95.39,100,142.5,135.0,182.5,460.0
F,B,18.0,56.7,60,,47.5,,47.5
M,SBD,19.5,77.8,83,175.0,132.5,215.0,522.5
M,SBD,,109.5,120,215.0,157.5,232.5,605.0
M,SBD,,82.95,83,232.5,165.0,75.0,472.5
F,SBD,,,,,,,
M,SBD,18.0,70.5,74,185.0,110.0,240.0,535.0
F,SBD,15.5,74.75,75,122.47,54.43,133.81,310.71
M,B,22.5,53.0,60,,85.0,,85.0
F,D,34.0,81.6,82.5,,,,
M,B,36.0,89.7,90,,200.0,,200.0
M,S,27.0,96.0,,220.0,,,220.0
M,B,32.5,89.2,90,,195.0,,195.0
F,B,27.0,55.5,56,,57.5,,57.5
F,SBD,,85.18,90,99.79,49.9,133.81,283.5
F,SBD,,65.23,67.3,122.47,63.5,127.01,312.98
M,B,,82.83,83,,155.0,,155.0
M,B,36.5,99.2,100,,225.0,,225.0
F,BD,,66.95,67.5,,65.0,112.5,177.5
F,D,18.0,52.0,52,,,117.5,117.5
M,B,,96.0,100,,80.0,,80.0
M,B,,91.45,93,,135.0,,135.0
F,SBD,21.5,51.98,52,25.0,25.0,55.0,105.0
M,SBD,26.0,170.6,140+,347.5,210.0,295.0,852.5
M,B,32.5,82.55,83,,275.0,,275.0
F,SBD,19.0,97.34,100,113.4,58.97,127.01,299.37
M,SBD,31.5,92.1,93,210.0,135.0,247.5,592.5
M,SBD,,95.03,100,213.19,124.74,251.74,589.67
M,D,60.0,73.4,75,,,87.5,87.5
M,B,32.0,122.5,125,,190.0,,190.0
M,BD,35.0,103.8,110,,,,
F,D,33.0,74.39,75,,,152.5,152.5
F,BD,50.5,67.5,67.5,,54.4,122.5,176.9
M,SBD,31.5,82.73,83,247.5,175.0,306.0,728.5
M,SBD,24.5,86.7,90,160.0,130.0,200.0,490.0
M,D,27.5,95.8,100,,,215.0,215.0
F,SBD,26.5,109.6,84+,100.0,65.0,137.5,302.5
M,SBD,19.0,92.3,100,175.0,85.0,200.0,460.0
M,SBD,33.0,125.0,125,317.51,204.12,260.82,782.45
M,SBD,17.5,59.2,60,147.5,90.0,150.0,387.5
F,SBD,33.5,85.4,84+,85.0,42.5,105.0,232.5
F,SBD,,84.11,84+,130.0,70.0,170.5,370.5
M,SBD,,84.2,90,125.0,85.0,160.0,370.0
M,B,14.0,55.5,56,,65.0,,65.0
M,SBD,19.5,67.5,67.5,135.0,100.0,180.0,415.0
M,SBD,,82.95,83,235.0,87.5,227.5,550.0
F,SBD,26.0,89.54,90,182.5,87.5,215.0,485.0
M,D,19.5,82.4,82.5,,,250.0,250.0
F,SBD,,55.88,56,88.45,47.63,90.72,226.8
F,SBD,,45.0,47.8,63.5,34.02,68.04,165.56
M,B,14.0,59.6,60,,70.0,,70.0
M,SBD,19.5,100.8,105,227.5,137.5,257.5,622.5
M,B,34.0,121.8,120+,,180.0,,180.0
F,SBD,40.5,86.2,84+,117.5,60.0,140.0,317.5
M,SBD,21.5,81.8,83,180.0,132.5,195.0,507.5
M,B,32.0,58.48,60,,170.0,,170.0
M,B,25.0,72.7,75,,190.0,,190.0
M,SBD,29.0,119.55,125,200.0,180.0,260.0,640.0
F,SBD,,64.86,67.3,158.76,86.18,149.69,394.63
F,SBD,39.5,73.45,76,142.5,65.0,142.5,350.0
F,SBD,,43.36,44.2,58.97,29.48,65.77,154.22
F,B,38.5,61.92,63,,45.0,,45.5
M,SBD,,81.9,83,25.0,25.0,25.0,75.0
M,SBD,51.5,95.8,100,242.5,,262.5,
M,D,27.5,73.35,74,,,235.0,235.0
M,SBD,55.0,82.2,82.5,220.0,142.5,275.0,637.5
M,B,24.0,96.3,100,,252.5,,252.5
F,SBD,,72.71,75,158.76,61.23,117.93,337.93
F,SBD,,49.9,52,65.0,47.5,105.0,217.5
M,B,28.0,107.6,110,,230.0,,230.0
M,B,22.5,96.7,100,,162.5,,162.5
M,SBD,35.0,98.9,100,200.0,180.0,250.0,630.0
M,SBD,20.5,65.2,66,,112.5,175.0,
M,B,59.5,99.8,105,,200.0,,200.0
M,SBD,18.5,70.49,74,154.2,104.3,215.5,474.0
M,SBD,14.0,68.58,75,200.0,105.0,182.5,487.5
M,B,15.0,63.9,67.5,,,,
F,SBD,,70.67,75,38.56,29.48,47.63,115.67
M,B,38.0,74.3,75,,,,
F,B,53.0,55.6,56,,,,
M,SBD,45.0,103.6,110,280.0,157.5,312.5,750.0
M,B,,74.48,75,,142.88,,142.88
F,SBD,,53.07,56,74.84,40.82,92.99,208.65
M,B,52.0,96.2,100,,152.5,,152.5
M,D,22.0,85.5,90,,,,
F,SBD,,105.46,117.7,92.99,54.43,102.06,249.48
M,B,40.0,88.7,90,,152.5,,152.5
F,SBD,13.5,55.9,57,70.0,40.0,100.0,210.0
M,B,33.0,80.5,82.5,,147.5,,147.5
F,B,38.0,50.7,52,,60.0,,60.0
F,SBD,,46.72,47.8,83.91,29.48,113.4,226.8
F,SBD,26.5,74.8,84,155.0,77.5,180.0,412.5
F,SBD,,115.03,100+,,,,
F,SBD,,69.13,75,111.13,47.63,113.4,272.16
F,B,33.0,62.79,67.5,,80.5,,80.5
M,BD,,123.01,125,,185.97,254.01,439.98
F,B,17.0,74.84,75,,55.0,,55.0
M,SBD,18.5,176.1,120+,265.0,140.0,240.0,645.0
F,SBD,,51.89,51.9,111.13,40.82,115.67,267.62
M,B,33.5,132.1,125+,,,,
M,SBD,23.5,82.1,83,205.0,135.0,225.0,565.0
F,SBD,,73.57,75,124.74,54.43,113.4,292.57
M,SBD,31.0,97.9,105,187.5,105.0,225.0,517.5
M,D,24.0,96.7,100,,,220.0,220.0
F,SBD,18.5,62.82,67.3,113.4,54.43,113.4,281.23
F,SBD,,55.79,56,,,86.18,
M,B,,86.8,93,,127.5,,127.5
M,B,36.0,99.2,100,,180.0,,180.0
M,SBD,27.5,88.7,90,,,,
F,D,33.0,74.0,75,,,175.0,175.0
F,SBD,30.0,74.12,75,147.5,102.5,160.0,410.0
M,SBD,,55.9,56,230.0,170.0,210.0,610.0
M,B,52.5,110.2,125,,127.5,,127.5
F,SBD,,84.5,84+,52.5,35.0,100.0,187.5
F,SBD,,63.0,63,107.5,50.0,120.0,277.5
M,SBD,54.5,66.95,67.5,55.0,100.0,65.0,220.0
F,SBD,,97.98,100,197.31,90.72,145.15,433.18
M,B,39.0,101.2,105,,147.5,,147.5
M,SBD,26.5,93.3,105,165.0,155.0,260.0,580.0
M,SBD,,100.0,100,250.0,140.0,250.0,640.0
M,SBD,44.0,81.7,82.5,240.0,162.5,235.0,637.5
M,SBD,,67.5,67.5,155.0,100.0,180.0,435.0
M,SBD,30.0,97.75,100,140.0,130.0,190.0,460.0
M,SBD,22.5,104.01,105,217.5,150.0,240.0,607.5
F,SBD,23.5,55.1,57,112.5,62.5,175.0,350.0
M,B,24.0,66.6,67.5,,150.0,,150.0
M,SBD,,78.0,83,120.0,105.0,160.0,385.0
M,B,33.0,106.9,110,,,,
F,SBD,,45.36,47.8,61.23,29.48,61.23,151.95
M,SBD,,100.0,100,272.16,170.1,283.5,725.75
F,SBD,15.5,51.35,52,132.5,93.5,107.5,333.5
M,B,24.5,87.75,93,,212.5,,212.5
M,B,39.5,75.0,75,,110.0,,110.0
F,SBD,,64.86,67.3,106.59,,,
